PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_ID,X2018_MARCH_12_CORAL_JAA_01_PW,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_01_TOTNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_01_ADJNSAF,X2018_MARCH_12_CORAL_JAA_03_ID,X2018_MARCH_12_CORAL_JAA_03_PW,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_03_TOTNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_03_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_03_ADJNSAF,X2018_MARCH_12_CORAL_JAA_04_ID,X2018_MARCH_12_CORAL_JAA_04_PW,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_04_TOTNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_04_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_04_ADJNSAF,X2018_MARCH_12_CORAL_JAA_05_ID,X2018_MARCH_12_CORAL_JAA_05_PW,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_05_TOTNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_05_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_05_ADJNSAF,X2018_MARCH_12_CORAL_JAA_06_ID,X2018_MARCH_12_CORAL_JAA_06_PW,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_06_TOTNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_06_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_06_ADJNSAF,X2018_MARCH_12_CORAL_JAA_07_ID,X2018_MARCH_12_CORAL_JAA_07_PW,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_07_TOTNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_07_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_07_ADJNSAF,X2018_MARCH_12_CORAL_JAA_08_ID,X2018_MARCH_12_CORAL_JAA_08_PW,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_08_TOTNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_08_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_08_ADJNSAF,X2018_MARCH_12_CORAL_JAA_09_ID,X2018_MARCH_12_CORAL_JAA_09_PW,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_09_TOTNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_09_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_09_ADJNSAF,X2018_MARCH_12_CORAL_JAA_10_ID,X2018_MARCH_12_CORAL_JAA_10_PW,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_10_TOTNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_10_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_10_ADJNSAF,X2018_MARCH_12_CORAL_JAA_11_ID,X2018_MARCH_12_CORAL_JAA_11_PW,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_11_TOTNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_11_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_11_ADJNSAF,X2018_MARCH_12_CORAL_JAA_12_ID,X2018_MARCH_12_CORAL_JAA_12_PW,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_12_TOTNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_12_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_12_ADJNSAF,X2018_MARCH_12_CORAL_JAA_13_ID,X2018_MARCH_12_CORAL_JAA_13_PW,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_13_TOTNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_13_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_13_ADJNSAF,X2018_MARCH_12_CORAL_JAA_14_ID,X2018_MARCH_12_CORAL_JAA_14_PW,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_14_TOTNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_14_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_14_ADJNSAF,X2018_MARCH_12_CORAL_JAA_15_ID,X2018_MARCH_12_CORAL_JAA_15_PW,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_15_TOTNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_15_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_15_ADJNSAF,X2018_MARCH_12_CORAL_JAA_16_ID,X2018_MARCH_12_CORAL_JAA_16_PW,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_16_TOTNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_16_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_16_ADJNSAF,X2018_MARCH_12_CORAL_JAA_17_ID,X2018_MARCH_12_CORAL_JAA_17_PW,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_17_TOTNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_17_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_17_ADJNSAF,X2018_MARCH_12_CORAL_JAA_19_ID,X2018_MARCH_12_CORAL_JAA_19_PW,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_19_TOTNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_19_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_19_ADJNSAF,X2018_MARCH_12_CORAL_JAA_20_ID,X2018_MARCH_12_CORAL_JAA_20_PW,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_20_TOTNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_20_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_20_ADJNSAF,X2018_MARCH_12_CORAL_JAA_21_ID,X2018_MARCH_12_CORAL_JAA_21_PW,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_21_TOTNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_21_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_21_ADJNSAF,X2018_MARCH_12_CORAL_JAA_22_ID,X2018_MARCH_12_CORAL_JAA_22_PW,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_22_TOTNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_22_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_22_ADJNSAF
lcl|c233026_g1_i2|m.18055,412,1,lcl c233026_g1_i2 g.18055  ORF lcl c233026_g1_i2 g.18055 lcl c233026_g1_i2 m.18055 type:complete len:412 (+) lcl c233026_g1_i2:193-1428(+),35,1405-a,1,1,1,0.999,1,0.999,17,17,93,93,343-a,1,3,3,3,24.6094,3,26.6304,3,26.5667,null,0,0,0,0,0,0,0,0,0,958-a,0.9858,1,1,1,7.3966,1,8.3721,1,8.2425,521-a,1,3,3,3,24.1296,3,26.7674,3,26.7705,929-a,0.9799,1,1,1,8.1716,1,8.9236,1,8.953,284-a,1,4,4,4,28.4566,4,31.437,4,31.4755,693-a,1,7,7,7,41.6901,7,44.8451,7,45.0822,376-a,1,3,3,3,19.1467,3,20.9611,3,21.0701,332-a,1,2,2,2,13.821,2,16.0114,2,15.6352,260-a,1,2,2,2,16.5714,2,18.3612,2,18.3274,308-a,1,3,3,3,19.9684,3,22.7035,3,22.0682,298-a,1,3,3,3,22.7743,3,24.7387,3,25.6026,null,0,0,0,0,0,0,0,0,0,342-a,1,7,7,7,44.8801,7,49.0788,7,48.6913,299-a,1,2,2,2,14.5258,2,15.9292,2,16.1469,358-a,1,5,5,5,33.0872,5,35.8192,5,36.1539,319-a,1,3,3,3,20.649,3,22.4757,3,22.8223,305-a,1,6,6,6,41.8816,6,45.7347,6,46.2434,null,0,0,0,0,0,0,0,0,0,315-a,1,3,3,3,21.5849,3,23.3084,3,23.679
lcl|c233030_g2_i3|m.18059,1298,1,lcl c233030_g2_i3 g.18059  ORF lcl c233030_g2_i3 g.18059 lcl c233030_g2_i3 m.18059 type:complete len:1298 (+) lcl c233030_g2_i3:216-4109(+),46,1406-a,1,1,1,0.999,1,0.999,26,26,135,135,638-a,1,6,6,7,18.2264,7,19.7232,7,19.676,679-a,1,6,6,7,14.066,7,15.1946,7,15.2595,629-a,1,8,8,8,18.7821,8,21.2591,8,20.93,877-a,0.9315,1,1,1,2.553,1,2.8321,1,2.8324,582-a,1,3,3,3,7.7813,3,8.4974,3,8.5254,702-a,0.9971,1,1,1,2.2581,1,2.4946,1,2.4977,694-a,1,4,4,4,7.5617,4,8.1339,4,8.1769,717-a,1,7,7,7,14.1805,7,15.5243,7,15.6051,655-a,1,7,7,8,17.5478,8,20.3289,8,19.8512,531-a,1,4,4,4,10.5199,4,11.6561,4,11.6347,617-a,1,5,5,5,10.5637,5,12.0106,5,11.6745,689-a,0.9992,2,2,2,4.8192,2,5.2349,2,5.4177,571-a,1,5,5,5,12.4521,5,13.6743,5,13.8957,654-a,1,2,2,2,4.0701,2,4.4509,2,4.4158,596-a,1,3,3,3,6.916,3,7.5841,3,7.6878,714-a,1,4,4,4,8.4018,4,9.0955,4,9.1805,631-a,1,5,5,6,13.1084,6,14.2681,6,14.4881,598-a,1,3,3,3,6.6469,3,7.2584,3,7.3391,836-a,0.5655,1,1,1,3.5874,1,3.8685,1,3.925,631-a,1,6,6,6,13.7026,6,14.7967,6,15.0319
lcl|c233048_g1_i8|m.18077,496,1,lcl c233048_g1_i8 g.18077  ORF lcl c233048_g1_i8 g.18077 lcl c233048_g1_i8 m.18077 type:internal len:497 (+) lcl c233048_g1_i8:2-1489(+),27,1407-a,1,1,1,0.999,1,0.999,7,7,45,45,639-a,1,2,2,2,13.6278,2,14.7469,2,14.7117,680-a,1,3,3,3,15.7756,3,17.0414,3,17.1142,630-a,1,2,2,2,12.2879,2,13.9085,2,13.6931,522-a,1,2,2,2,13.3621,2,14.8228,2,14.8245,583-a,1,2,2,2,13.5754,2,14.8247,2,14.8736,646-a,0.9997,2,2,2,11.8187,2,13.0565,2,13.0725,1012-a,0.9845,1,1,1,4.9471,1,5.3215,1,5.3496,718-a,1,2,2,2,10.6027,2,11.6075,2,11.6679,1060-a,0.9775,1,1,1,5.7402,1,6.6499,1,6.4937,1148-a,0.3286,1,1,1,6.8825,1,7.6258,1,7.6118,990-a,0.9652,1,1,1,5.5289,1,6.2862,1,6.1103,924-a,0.9732,1,1,1,6.3058,1,6.8497,1,7.0889,572-a,1,3,3,3,19.5518,3,21.4709,3,21.8185,655-a,1,3,3,3,15.9769,3,17.4716,3,17.3336,709-a,0.9997,2,2,2,12.0658,2,13.2315,2,13.4123,715-a,1,3,3,3,16.4902,3,17.8518,3,18.0186,null,0,0,0,0,0,0,0,0,0,599-a,1,2,2,2,11.5963,2,12.6631,2,12.804,null,0,0,0,0,0,0,0,0,0,632-a,1,2,2,2,11.9529,2,12.9073,2,13.1125
lcl|c233068_g2_i1|m.18098,672,1,lcl c233068_g2_i1 g.18098  ORF lcl c233068_g2_i1 g.18098 lcl c233068_g2_i1 m.18098 type:complete len:672 (+) lcl c233068_g2_i1:53-2068(+),55,1408-a,1,1,1,0.999,1,0.999,29,25,245,176,640-c,0,1,0,1,5.0293,0,0,0,0,681-b,0.9989,2,1,2,7.7626,1,4.1927,1,4.2106,329-a,1,2,2,2,9.0696,2,10.2658,2,10.1068,523-c,0.9996,2,1,2,9.8625,1,5.4703,1,5.4709,584-a,0.9314,2,1,2,10.0199,1,5.471,1,5.4891,285-a,1,5,4,5,21.8083,4,19.2739,4,19.2975,695-a,1,4,4,4,14.6057,4,15.711,4,15.7941,719-a,1,3,3,3,11.7387,3,12.8511,3,12.918,656-c,0.6489,2,0,3,12.7104,0,0,0,0,634-a,0.9896,4,1,5,25.3996,1,5.6286,2,11.2364,618-a,1,4,3,4,16.3234,3,13.9194,3,13.5299,299-a,1,4,4,4,18.6171,4,20.2229,4,20.9291,573-b,1,5,5,6,28.8622,6,31.6951,6,32.2083,656-b,1,6,5,7,27.5158,5,21.4928,6,25.5878,null,0,0,0,0,0,0,0,0,0,716-b,0.7942,2,1,2,8.1142,1,4.3921,1,4.4332,632-e,0.0095,2,0,2,8.4399,0,0,0,0,706-a,0.9995,1,1,1,4.2796,1,4.6733,1,4.7253,406-b,0.0033,1,0,1,6.9293,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c233068_g2_i3|m.18101,639,1,lcl c233068_g2_i3 g.18101  ORF lcl c233068_g2_i3 g.18101 lcl c233068_g2_i3 m.18101 type:complete len:639 (+) lcl c233068_g2_i3:53-1969(+),55,1408-b,1,1,1,0.999,1,0.999,29,25,246,177,640-c,0,1,0,1,5.289,0,0,0,0,681-b,0.9989,2,1,2,8.1635,1,4.4093,1,4.4281,329-a,1,2,2,2,9.538,2,10.7959,2,10.6288,523-c,0.9996,2,1,2,10.3718,1,5.7528,1,5.7535,584-a,0.9314,2,1,2,10.5374,1,5.7536,1,5.7725,285-a,1,5,4,5,22.9345,4,20.2692,4,20.2941,695-a,1,4,4,4,15.36,4,16.5224,4,16.6098,719-a,1,3,3,3,12.3449,3,13.5148,3,13.5851,656-c,0.6489,2,0,3,13.3668,0,0,0,0,634-a,0.9896,4,1,5,26.7113,1,5.9193,2,11.8167,618-a,1,4,3,4,17.1664,3,14.6382,3,14.2286,299-a,1,4,4,4,19.5785,4,21.2673,4,22.01,573-f,0,4,0,5,25.294,0,0,0,0,656-f,0,4,0,5,20.6691,0,0,0,0,null,0,0,0,0,0,0,0,0,0,716-b,0.7942,2,1,2,8.5333,1,4.6189,1,4.6621,632-e,0.0095,2,0,2,8.8757,0,0,0,0,706-a,0.9995,1,1,1,4.5006,1,4.9146,1,4.9693,406-b,0.0033,1,0,1,7.2872,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c211676_g2_i2|m.2489,407,1,lcl c211676_g2_i2 g.2489  ORF lcl c211676_g2_i2 g.2489 lcl c211676_g2_i2 m.2489 type:5prime_partial len:407 (+) lcl c211676_g2_i2:1-1221(+),35,1408-c,1,1,1,0.999,1,0.999,10,7,60,15,640-b,0.5975,2,0,2,16.6078,0,0,0,0,681-c,0,1,0,1,6.4084,0,0,0,0,null,0,0,0,0,0,0,0,0,0,523-b,0.9996,2,1,2,16.284,1,9.0321,1,9.0331,584-e,0.002,1,0,1,8.272,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1197-a,0.6418,1,1,1,6.0289,1,6.4851,1,6.5194,null,0,0,0,0,0,0,0,0,0,656-d,0.0094,2,0,2,13.9908,0,0,0,0,634-d,0,1,0,2,16.775,0,0,0,0,618-c,0,1,0,1,6.7379,0,0,0,0,null,0,0,0,0,0,0,0,0,0,573-d,0.0085,2,0,3,23.8273,0,0,0,0,656-d,0.0111,3,0,4,25.9608,0,0,0,0,null,0,0,0,0,0,0,0,0,0,716-e,0.0023,1,0,1,6.6987,0,0,0,0,632-d,0.0111,2,0,2,13.9351,0,0,0,0,null,0,0,0,0,0,0,0,0,0,406-b,0.0033,1,0,1,11.441,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c233068_g3_i2|m.18104,479,1,lcl c233068_g3_i2 g.18104  ORF lcl c233068_g3_i2 g.18104 lcl c233068_g3_i2 m.18104 type:3prime_partial len:480 (+) lcl c233068_g3_i2:256-1692(+),50,1409-a,1,1,1,0.999,1,0.999,17,12,163,60,640-a,1,3,1,3,21.1672,1,7.6352,3,22.8507,681-a,0.9996,2,1,2,10.8903,1,5.8821,1,5.9072,631-a,1,2,2,2,12.724,2,14.4021,2,14.1791,523-a,1,6,4,7,48.4271,4,30.6978,6,46.0519,584-c,0.015,2,0,2,14.0572,0,0,0,0,544-a,1,4,3,5,30.5953,4,27.0397,5,33.8411,344-a,1,2,2,3,15.368,3,16.531,3,16.6184,null,0,0,0,0,0,0,0,0,0,656-a,1,9,6,10,59.4389,7,48.2015,10,67.2411,634-b,0.8504,3,1,4,28.5069,1,7.8965,3,23.6458,618-b,0.9995,2,1,2,11.4502,1,6.5093,1,6.3271,null,0,0,0,0,0,0,0,0,0,573-a,1,7,7,10,67.4857,10,74.1096,10,75.3096,656-a,1,11,10,14,77.205,12,72.3667,13,77.7783,null,0,0,0,0,0,0,0,0,0,716-a,0.9938,2,1,2,11.3837,1,6.1618,1,6.2194,632-a,1,4,3,5,29.6011,4,25.7758,5,32.7168,600-a,1,3,3,3,18.0117,3,19.6688,3,19.8876,406-a,1,3,3,3,29.1639,3,31.4489,3,31.9078,1082-a,0.7208,1,1,1,6.1886,1,6.6827,1,6.789
lcl|c214530_g4_i1|m.3518,242,1,lcl c214530_g4_i1 g.3518  ORF lcl c214530_g4_i1 g.3518 lcl c214530_g4_i1 m.3518 type:complete len:242 (+) lcl c214530_g4_i1:316-1041(+),39,141-a,1,1,1,0.999,1,0.999,18,18,116,116,60-a,1,10,10,10,139.6566,10,151.1257,10,150.7641,69-a,1,7,7,7,75.4448,7,81.4984,7,81.8465,60-a,1,3,3,3,37.7777,3,42.7599,3,42.0979,824-a,0.9761,1,1,1,13.6934,1,15.1903,1,15.192,56-a,1,2,2,2,27.8239,2,30.3846,2,30.4846,49-a,1,3,3,3,36.3351,3,40.1406,3,40.1899,71-a,1,4,4,4,40.558,4,43.6273,4,43.858,77-a,1,6,6,6,65.1936,6,71.3716,6,71.7429,68-a,1,2,2,2,23.53,2,27.2591,2,26.6186,824-a,0.9896,1,1,1,14.1062,1,15.6298,1,15.601,66-a,1,4,4,4,45.3278,4,51.5363,4,50.0942,null,0,0,0,0,0,0,0,0,0,59-a,1,2,2,2,26.7154,2,29.3376,2,29.8126,62-a,1,5,5,5,54.5767,5,59.6826,5,59.2114,54-a,1,6,6,6,74.1896,6,81.3572,6,82.4692,65-a,1,2,2,2,22.5321,2,24.3926,2,24.6205,70-a,1,3,3,3,35.1544,3,38.2643,3,38.8546,70-a,1,8,8,8,95.0701,8,103.8165,8,104.9713,null,0,0,0,0,0,0,0,0,0,61-a,1,4,4,5,61.2465,5,66.1367,5,67.1882
lcl|c233095_g1_i10|m.18140,372,1,lcl c233095_g1_i10 g.18140  ORF lcl c233095_g1_i10 g.18140 lcl c233095_g1_i10 m.18140 type:complete len:372 (+) lcl c233095_g1_i10:285-1400(+),1,1410-a,1,1,1,0.999,1,0.999,2,2,2,2,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,377-a,1,2,2,2,14.137,2,15.4766,2,15.5572,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c233103_g2_i1|m.18143,198,1,lcl c233103_g2_i1 g.18143  ORF lcl c233103_g2_i1 g.18143 lcl c233103_g2_i1 m.18143 type:complete len:198 (+) lcl c233103_g2_i1:445-1038(+),10,1411-a,1,1,1,0.999,1,0.999,4,4,11,11,972-a,0.9819,1,1,1,17.0691,1,18.4709,1,18.4267,null,0,0,0,0,0,0,0,0,0,1087-a,0.8822,1,1,1,15.3909,1,17.4207,1,17.151,1024-a,0.5129,1,1,1,16.7363,1,18.566,1,18.5681,null,0,0,0,0,0,0,0,0,0,1000-a,0.765,1,1,1,14.8032,1,16.3536,1,16.3736,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,657-a,1,2,2,2,26.682,2,29.1781,2,28.9478,null,0,0,0,0,0,0,0,0,0,1221-a,0.9061,1,1,1,13.7696,1,14.9066,1,15.0459,null,0,0,0,0,0,0,0,0,0,1081-a,0.4994,1,1,1,14.5246,1,15.8609,1,16.0373,null,0,0,0,0,0,0,0,0,0,954-a,0.9788,1,1,1,14.9714,1,16.1668,1,16.4238
