PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_04_ID,X2018_MARCH_12_CORAL_JAA_04_PW,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_04_TOTNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_04_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_04_ADJNSAF,X2018_MARCH_12_CORAL_JAA_05_ID,X2018_MARCH_12_CORAL_JAA_05_PW,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_05_TOTNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_05_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_05_ADJNSAF,X2018_MARCH_12_CORAL_JAA_06_ID,X2018_MARCH_12_CORAL_JAA_06_PW,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_06_TOTNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_06_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_06_ADJNSAF,X2018_MARCH_12_CORAL_JAA_07_ID,X2018_MARCH_12_CORAL_JAA_07_PW,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_07_TOTNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_07_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_07_ADJNSAF,X2018_MARCH_12_CORAL_JAA_12_ID,X2018_MARCH_12_CORAL_JAA_12_PW,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_12_TOTNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_12_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_12_ADJNSAF,X2018_MARCH_12_CORAL_JAA_13_ID,X2018_MARCH_12_CORAL_JAA_13_PW,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_13_TOTNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_13_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_13_ADJNSAF,X2018_MARCH_12_CORAL_JAA_14_ID,X2018_MARCH_12_CORAL_JAA_14_PW,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_14_TOTNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_14_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_14_ADJNSAF,X2018_MARCH_12_CORAL_JAA_20_ID,X2018_MARCH_12_CORAL_JAA_20_PW,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_20_TOTNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_20_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_20_ADJNSAF,X2018_MARCH_12_CORAL_JAA_21_ID,X2018_MARCH_12_CORAL_JAA_21_PW,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_21_TOTNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_21_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_21_ADJNSAF,X2018_MARCH_12_CORAL_JAA_22_ID,X2018_MARCH_12_CORAL_JAA_22_PW,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_22_TOTNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_22_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_22_ADJNSAF,X2018_MARCH_12_CORAL_JAA_23_ID,X2018_MARCH_12_CORAL_JAA_23_PW,X2018_MARCH_12_CORAL_JAA_23_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_23_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_23_TOTNSAF,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_23_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_23_ADJNSAF,X2018_MARCH_12_CORAL_JAA_25_ID,X2018_MARCH_12_CORAL_JAA_25_PW,X2018_MARCH_12_CORAL_JAA_25_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_25_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_25_TOTNSAF,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_25_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_25_ADJNSAF,X2018_MARCH_12_CORAL_JAA_27_ID,X2018_MARCH_12_CORAL_JAA_27_PW,X2018_MARCH_12_CORAL_JAA_27_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_27_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_27_TOTNSAF,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_27_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_27_ADJNSAF,X2018_MARCH_12_CORAL_JAA_29_ID,X2018_MARCH_12_CORAL_JAA_29_PW,X2018_MARCH_12_CORAL_JAA_29_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_29_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_29_TOTNSAF,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_29_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_29_ADJNSAF,X2018_MARCH_22_JPG_CORAL_08_ID,X2018_MARCH_22_JPG_CORAL_08_PW,X2018_MARCH_22_JPG_CORAL_08_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_08_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_08_TOTNSAF,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_08_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_08_ADJNSAF,X2018_MARCH_22_JPG_CORAL_10_ID,X2018_MARCH_22_JPG_CORAL_10_PW,X2018_MARCH_22_JPG_CORAL_10_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_10_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_10_TOTNSAF,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_10_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_10_ADJNSAF,X2018_MARCH_22_JPG_CORAL_14_ID,X2018_MARCH_22_JPG_CORAL_14_PW,X2018_MARCH_22_JPG_CORAL_14_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_14_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_14_TOTNSAF,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_14_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_14_ADJNSAF,X2018_MARCH_22_JPG_CORAL_15_ID,X2018_MARCH_22_JPG_CORAL_15_PW,X2018_MARCH_22_JPG_CORAL_15_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_15_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_15_TOTNSAF,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_15_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_15_ADJNSAF,X2018_MARCH_22_JPG_CORAL_16_ID,X2018_MARCH_22_JPG_CORAL_16_PW,X2018_MARCH_22_JPG_CORAL_16_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_16_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_16_TOTNSAF,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_16_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_16_ADJNSAF,X2018_MARCH_22_JPG_CORAL_18_ID,X2018_MARCH_22_JPG_CORAL_18_PW,X2018_MARCH_22_JPG_CORAL_18_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_18_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_18_TOTNSAF,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_18_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_18_ADJNSAF
lcl|c240732_g2_i2|m.27675,467,1,lcl c240732_g2_i2 g.27675  ORF lcl c240732_g2_i2 g.27675 lcl c240732_g2_i2 m.27675 type:complete len:467 (+) lcl c240732_g2_i2:84-1484(+),30,1571-a,1,1,1,0.999,1,0.999,10,10,52,52,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1061-a,0.7632,1,1,1,7.2092,1,7.8727,1,7.8986,null,0,0,0,0,0,0,0,0,0,1110-a,0.656,1,1,1,5.8722,1,6.6765,1,6.4897,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1856-a,0,1,1,1,6.3476,1,6.8544,1,6.9634,1003-a,0.4487,1,1,1,7.583,1,8.3304,1,8.5699,null,0,0,0,0,0,0,0,0,0,705-a,0.9911,1,1,1,7.4832,1,8.2874,1,8.6507,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,799-a,0.9405,1,1,1,8.0083,1,8.7729,1,8.9161,null,0,0,0,0,0,0,0,0,0,264-a,1,4,4,4,36.6606,4,44.0515,4,42.6726,null,0,0,0,0,0,0,0,0,0,724-b,0.0034,1,0,1,8.8661,0,0,0,0
lcl|c240787_g1_i1|m.27744,546,1,lcl c240787_g1_i1 g.27744  ORF lcl c240787_g1_i1 g.27744 lcl c240787_g1_i1 m.27744 type:complete len:546 (+) lcl c240787_g1_i1:838-2475(+),26,1572-a,1,1,1,0.999,1,0.999,5,5,32,32,1026-a,0.9646,1,1,1,5.5813,1,6.3174,1,6.2196,null,0,0,0,0,0,0,0,0,0,405-a,1,2,2,2,12.3322,2,13.4672,2,13.5115,800-a,0.9871,1,1,1,5.3682,1,5.9304,1,5.9377,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,707-a,0.9995,2,2,2,10.5343,2,11.5035,2,11.6314,603-a,0.9921,1,1,1,8.5284,1,9.1966,1,9.3308,901-a,0.9862,1,1,1,5.4292,1,5.8627,1,5.9559,346-a,1,2,2,2,12.9716,2,14.2501,2,14.6598,678-a,0.99,1,1,1,5.9373,1,6.5002,1,6.6444,676-a,0.9919,1,1,1,6.4005,1,7.0883,1,7.3991,675-a,0.9903,1,1,1,6.2425,1,6.8912,1,7.0617,684-a,0.9908,1,1,1,6.6033,1,7.2466,1,7.3581,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,720-a,0.9914,1,1,1,7.096,1,8.4383,1,8.215,null,0,0,0,0,0,0,0,0,0
lcl|c240852_g1_i3|m.27810,523,1,lcl c240852_g1_i3 g.27810  ORF lcl c240852_g1_i3 g.27810 lcl c240852_g1_i3 m.27810 type:complete len:523 (+) lcl c240852_g1_i3:713-2281(+),53,1573-a,1,1,1,0.999,1,0.999,14,12,172,158,726-a,0.9999,2,2,2,11.6535,2,13.1904,2,12.9862,885-a,0.9236,1,1,1,6.3361,1,7.0288,1,7.0296,641-a,1,5,4,5,32.1864,4,28.1188,5,35.2643,699-a,0.9972,2,2,2,11.2085,2,12.3824,2,12.3976,682-a,1,3,3,3,15.7304,3,17.885,3,17.3845,858-a,0.9864,1,1,1,5.9803,1,6.4961,1,6.7229,391-a,1,3,3,4,24.7233,4,27.1499,4,27.5895,653-a,1,3,3,3,16.4964,3,18.014,3,18.2144,288-a,1,2,2,2,17.8069,2,19.202,2,19.4823,688-a,1,2,2,2,11.3359,2,12.241,2,12.4356,544-a,1,4,3,4,27.0841,3,22.3152,4,30.609,516-a,1,6,6,6,37.1907,6,40.7161,6,41.6195,492-a,1,5,5,6,40.0918,6,44.4004,6,46.3467,518-a,1,3,3,3,19.5512,3,21.5827,3,22.1168,519-a,1,3,3,3,20.6811,3,22.6958,3,23.0449,547-a,0.9996,2,2,2,14.3016,2,15.6672,2,15.9228,453-a,1,3,3,3,23.631,3,27.7839,3,27.0722,423-a,1,2,2,2,16.3676,2,19.6673,2,19.0517,534-a,1,4,4,4,29.6322,4,35.2376,4,34.3052,464-a,1,4,4,4,31.6671,4,34.8379,4,36.1595
lcl|c238296_g3_i2|m.24349,703,1,lcl c238296_g3_i2 g.24349  ORF lcl c238296_g3_i2 g.24349 lcl c238296_g3_i2 m.24349 type:complete len:703 (+) lcl c238296_g3_i2:215-2323(+),8,1573-b,1,1,0.9517,0.9989,1,0.9989,3,3,8,8,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1094-a,0.6376,1,1,1,4.789,1,5.2298,1,5.247,699-b,0,1,0,1,4.1693,0,0,0,0,682-b,0,1,0,1,3.9009,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,653-b,0,1,0,1,4.0909,0,0,0,0,null,0,0,0,0,0,0,0,0,0,688-b,0,1,0,1,4.2167,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c240901_g2_i12|m.27918,1389,1,lcl c240901_g2_i12 g.27918  ORF lcl c240901_g2_i12 g.27918 lcl c240901_g2_i12 m.27918 type:complete len:1389 (+) lcl c240901_g2_i12:2256-6422(+),14,1574-a,0.9979,1,1,0.999,1,0.999,7,7,14,14,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1020-a,0.8251,1,1,1,2.2517,1,2.446,1,2.5314,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1073-a,0.7591,1,1,1,2.1341,1,2.3045,1,2.3412,1004-a,0.4381,1,1,1,2.5495,1,2.8008,1,2.8813,680-a,0.99,1,1,1,2.3339,1,2.5551,1,2.6118,null,0,0,0,0,0,0,0,0,0,594-a,0.9973,1,1,1,2.4539,1,2.7088,1,2.7759,929-a,0.5728,1,1,1,2.5957,1,2.8485,1,2.8924,null,0,0,0,0,0,0,0,0,0,1817-a,0,1,1,1,2.9659,1,3.4872,1,3.3978,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c240989_g2_i1|m.28022,675,1,lcl c240989_g2_i1 g.28022  ORF lcl c240989_g2_i1 g.28022 lcl c240989_g2_i1 m.28022 type:complete len:675 (+) lcl c240989_g2_i1:159-2183(+),49,1575-a,1,1,1,0.999,1,0.999,48,48,382,382,444-a,1,9,9,12,54.176,12,61.3208,12,60.3715,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,385-a,1,2,2,2,8.6845,2,9.5941,2,9.6059,910-a,0.9855,1,1,1,4.0627,1,4.6192,1,4.4899,402-a,1,3,3,3,13.9008,3,15.0998,3,15.6271,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,656-a,0.9898,1,1,1,6.8985,1,7.439,1,7.5476,null,0,0,0,0,0,0,0,0,0,763-a,0.9878,1,1,1,5.2463,1,5.7634,1,5.9291,null,0,0,0,0,0,0,0,0,0,493-a,1,12,12,16,82.8367,16,91.739,16,95.7603,323-a,1,5,5,5,25.2476,5,27.871,5,28.5607,520-a,1,6,6,7,37.3893,7,41.0317,7,41.6629,470-a,1,7,7,8,44.3244,8,48.5566,8,49.349,454-a,1,4,4,5,30.5161,5,35.8789,5,34.9598,266-a,1,5,5,5,31.7047,5,38.0964,5,36.9039,743-a,0.9906,1,1,1,5.7399,1,6.8256,1,6.645,293-a,1,3,3,3,18.4021,3,20.2447,3,21.0127
lcl|c241031_g1_i1|m.28098,2812,1,lcl c241031_g1_i1 g.28098  ORF lcl c241031_g1_i1 g.28098 lcl c241031_g1_i1 m.28098 type:complete len:2812 (+) lcl c241031_g1_i1:269-8704(+),53,1576-a,1,1,1,0.999,1,0.999,142,142,610,610,445-a,1,36,36,42,45.5159,42,51.5187,42,50.721,361-a,1,18,18,18,21.2121,18,23.531,18,23.5336,408-a,1,69,69,75,89.7944,75,98.0584,75,98.3813,386-a,1,10,10,10,10.4233,10,11.515,10,11.5291,425-a,1,67,67,71,69.241,71,78.7248,71,76.5219,403-a,1,35,35,37,41.1536,37,44.7032,37,46.2644,395-a,1,21,21,21,24.1408,21,26.5103,21,26.9395,414-a,1,19,19,19,19.4316,19,21.2192,19,21.4553,null,0,0,0,0,0,0,0,0,0,433-a,1,35,35,38,40.0585,38,43.257,38,43.9447,349-a,1,8,8,8,10.0747,8,11.0676,8,11.3858,603-a,0.9943,2,2,2,2.3057,2,2.5242,2,2.5803,305-a,1,5,5,5,6.2139,5,6.8816,5,7.1833,324-a,1,7,7,7,8.4847,7,9.3663,7,9.5981,521-a,1,5,5,5,6.4107,5,7.0353,5,7.1435,862-a,0.7868,1,1,1,1.33,1,1.457,1,1.4807,289-a,1,10,10,10,14.6503,10,17.2249,10,16.7837,267-a,1,4,4,4,6.0884,4,7.3158,4,7.0868,349-a,1,3,3,3,4.1334,3,4.9153,3,4.7853,294-a,1,4,4,4,5.8897,4,6.4794,4,6.7253
lcl|c241043_g3_i1|m.28111,153,1,lcl c241043_g3_i1 g.28111  ORF lcl c241043_g3_i1 g.28111 lcl c241043_g3_i1 m.28111 type:complete len:153 (+) lcl c241043_g3_i1:1250-1708(+),23,1577-a,1,1,1,0.999,1,0.999,6,6,31,31,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1115-a,0.5109,1,1,1,22.0045,1,24.0296,1,24.1088,1925-a,0,1,1,1,19.1571,1,21.1635,1,21.1894,1158-a,0.4031,1,1,1,17.9237,1,20.3787,1,19.8085,null,0,0,0,0,0,0,0,0,0,820-a,0.9897,1,1,1,21.1279,1,23.2016,1,23.5773,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1150-a,0.3846,1,1,1,19.3747,1,20.9217,1,21.2543,null,0,0,0,0,0,0,0,0,0,782-a,0.9754,1,1,1,21.1882,1,23.1967,1,23.7114,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,822-a,0.9446,1,1,1,23.5647,1,25.8603,1,26.2582,null,0,0,0,0,0,0,0,0,0,719-a,0.9748,1,1,1,26.926,1,31.6579,1,30.8469,663-a,0.9708,1,1,1,27.9747,1,33.6144,1,32.5622,721-a,0.9914,1,1,1,25.3229,1,30.1131,1,29.3163,661-a,0.9898,1,1,1,27.0619,1,29.7716,1,30.901
lcl|c241105_g3_i4|m.28181,1016,1,lcl c241105_g3_i4 g.28181  ORF lcl c241105_g3_i4 g.28181 lcl c241105_g3_i4 m.28181 type:5prime_partial len:1016 (+) lcl c241105_g3_i4:2-3049(+),16,1578-a,0.9996,1,1,0.9988,1,0.9988,6,6,20,20,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1797-a,0,1,1,2,6.6273,2,7.2373,2,7.2611,null,0,0,0,0,0,0,0,0,0,1153-a,0.4359,1,1,1,2.6991,1,3.0688,1,2.983,null,0,0,0,0,0,0,0,0,0,1232-a,0.2006,1,1,1,3.1817,1,3.4939,1,3.5505,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1869-a,0,1,1,1,2.9176,1,3.1506,1,3.2007,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1882-a,0,1,1,1,3.3548,1,3.7033,1,3.795,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,630-a,0.9913,2,2,2,8.1096,2,9.5348,2,9.2905,676-a,0.9642,1,1,1,4.2127,1,5.062,1,4.9036,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c241174_g2_i10|m.28286,391,1,lcl c241174_g2_i10 g.28286  ORF lcl c241174_g2_i10 g.28286 lcl c241174_g2_i10 m.28286 type:5prime_partial len:391 (+) lcl c241174_g2_i10:2-1174(+),58,1579-a,1,1,1,0.999,1,0.999,23,23,314,314,682-a,1,7,7,7,54.557,7,61.7521,7,60.7961,572-a,1,9,9,10,84.7518,10,94.0169,10,94.0275,642-a,1,5,5,6,51.6628,6,56.4174,6,56.6032,602-a,1,5,5,5,37.4812,5,41.4068,5,41.4576,683-a,1,7,7,8,56.1091,8,63.7943,8,62.0092,618-a,1,7,7,8,63.9933,8,69.513,8,71.9406,633-a,1,9,9,10,82.6743,10,90.789,10,92.2591,654-a,1,8,8,9,66.1965,9,72.2865,9,73.0906,440-a,1,5,5,5,59.546,5,64.2115,5,65.1485,689-a,1,4,4,4,30.3256,4,32.747,4,33.2676,545-a,1,4,4,5,45.2845,5,49.7478,5,51.178,517-a,1,4,4,4,33.1641,4,36.3078,4,37.1134,494-a,1,3,3,4,35.7511,4,39.5932,4,41.3288,325-a,1,3,3,4,34.8689,4,38.4919,4,39.4444,330-a,1,3,3,3,27.6629,3,30.3578,3,30.8248,290-a,1,2,2,2,19.1298,2,20.9563,2,21.2983,455-a,1,3,3,4,42.145,4,49.5515,4,48.2821,424-a,1,3,3,3,32.8399,3,39.4604,3,38.2252,535-a,1,4,4,4,39.6359,4,47.1336,4,45.8865,465-a,1,3,3,3,31.7684,3,34.9492,3,36.2751
lcl|c215258_g3_i5|m.3905,197,1,lcl c215258_g3_i5 g.3905  ORF lcl c215258_g3_i5 g.3905 lcl c215258_g3_i5 m.3905 type:complete len:197 (+) lcl c215258_g3_i5:160-750(+),25,158-a,1,1,1,0.999,1,0.999,5,5,37,37,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1022-a,0.7029,1,1,1,14.8783,1,16.4366,1,16.4568,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,622-a,0.99,1,1,2,32.9116,2,36.0313,2,36.8308,42-a,1,2,2,3,53.2184,3,58.9376,3,61.5211,48-a,1,2,2,2,34.6034,2,38.1988,2,39.1441,615-a,0.9908,1,1,1,18.3015,1,20.0844,1,20.3934,null,0,0,0,0,0,0,0,0,0,42-a,1,2,2,2,41.8241,2,49.1742,2,47.9145,519-a,0.9913,1,1,1,21.7265,1,26.1066,1,25.2895,645-a,0.9914,1,1,1,19.667,1,23.3874,1,22.7685,562-a,0.9915,1,1,1,21.0176,1,23.1221,1,23.9993
