PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_ID,X2018_MARCH_12_CORAL_JAA_01_PW,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_01_TOTNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_01_ADJNSAF,X2018_MARCH_12_CORAL_JAA_03_ID,X2018_MARCH_12_CORAL_JAA_03_PW,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_03_TOTNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_03_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_03_ADJNSAF,X2018_MARCH_12_CORAL_JAA_08_ID,X2018_MARCH_12_CORAL_JAA_08_PW,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_08_TOTNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_08_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_08_ADJNSAF,X2018_MARCH_12_CORAL_JAA_09_ID,X2018_MARCH_12_CORAL_JAA_09_PW,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_09_TOTNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_09_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_09_ADJNSAF,X2018_MARCH_12_CORAL_JAA_10_ID,X2018_MARCH_12_CORAL_JAA_10_PW,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_10_TOTNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_10_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_10_ADJNSAF,X2018_MARCH_12_CORAL_JAA_11_ID,X2018_MARCH_12_CORAL_JAA_11_PW,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_11_TOTNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_11_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_11_ADJNSAF,X2018_MARCH_12_CORAL_JAA_15_ID,X2018_MARCH_12_CORAL_JAA_15_PW,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_15_TOTNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_15_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_15_ADJNSAF,X2018_MARCH_12_CORAL_JAA_16_ID,X2018_MARCH_12_CORAL_JAA_16_PW,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_16_TOTNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_16_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_16_ADJNSAF,X2018_MARCH_12_CORAL_JAA_17_ID,X2018_MARCH_12_CORAL_JAA_17_PW,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_17_TOTNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_17_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_17_ADJNSAF,X2018_MARCH_12_CORAL_JAA_19_ID,X2018_MARCH_12_CORAL_JAA_19_PW,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_19_TOTNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_19_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_19_ADJNSAF,X2018_MARCH_12_CORAL_JAA_24_ID,X2018_MARCH_12_CORAL_JAA_24_PW,X2018_MARCH_12_CORAL_JAA_24_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_24_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_24_TOTNSAF,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_24_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_24_ADJNSAF,X2018_MARCH_12_CORAL_JAA_26_ID,X2018_MARCH_12_CORAL_JAA_26_PW,X2018_MARCH_12_CORAL_JAA_26_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_26_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_26_TOTNSAF,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_26_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_26_ADJNSAF,X2018_MARCH_12_CORAL_JAA_30_ID,X2018_MARCH_12_CORAL_JAA_30_PW,X2018_MARCH_12_CORAL_JAA_30_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_30_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_30_TOTNSAF,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_30_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_30_ADJNSAF,X2018_MARCH_12_CORAL_JAA_31_ID,X2018_MARCH_12_CORAL_JAA_31_PW,X2018_MARCH_12_CORAL_JAA_31_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_31_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_31_TOTNSAF,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_31_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_31_ADJNSAF,X2018_MARCH_22_JPG_CORAL_05_ID,X2018_MARCH_22_JPG_CORAL_05_PW,X2018_MARCH_22_JPG_CORAL_05_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_05_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_05_TOTNSAF,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_05_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_05_ADJNSAF,X2018_MARCH_22_JPG_CORAL_06_ID,X2018_MARCH_22_JPG_CORAL_06_PW,X2018_MARCH_22_JPG_CORAL_06_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_06_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_06_TOTNSAF,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_06_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_06_ADJNSAF,X2018_MARCH_22_JPG_CORAL_07_ID,X2018_MARCH_22_JPG_CORAL_07_PW,X2018_MARCH_22_JPG_CORAL_07_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_07_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_07_TOTNSAF,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_07_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_07_ADJNSAF,X2018_MARCH_22_JPG_CORAL_09_ID,X2018_MARCH_22_JPG_CORAL_09_PW,X2018_MARCH_22_JPG_CORAL_09_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_09_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_09_TOTNSAF,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_09_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_09_ADJNSAF,X2018_MARCH_22_JPG_CORAL_17_ID,X2018_MARCH_22_JPG_CORAL_17_PW,X2018_MARCH_22_JPG_CORAL_17_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_17_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_17_TOTNSAF,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_17_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_17_ADJNSAF,X2018_MARCH_22_JPG_CORAL_19_ID,X2018_MARCH_22_JPG_CORAL_19_PW,X2018_MARCH_22_JPG_CORAL_19_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_19_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_19_TOTNSAF,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_19_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_19_ADJNSAF
lcl|c222950_g5_i5|m.8734,584,1,lcl c222950_g5_i5 g.8734  ORF lcl c222950_g5_i5 g.8734 lcl c222950_g5_i5 m.8734 type:complete len:584 (+) lcl c222950_g5_i5:1440-3191(+),58,1216-a,1,1,1,0.999,1,0.999,69,69,839,839,558-a,1,13,13,17,98.3814,17,106.4608,17,106.2061,588-a,1,13,13,15,66.9923,15,72.3677,15,72.6768,591-a,1,19,19,23,96.6377,23,103.9511,23,104.5008,627-a,1,18,18,24,108.0606,24,118.3008,24,118.9163,568-a,1,16,16,20,97.5043,20,112.9574,20,110.3031,456-a,1,13,13,14,81.8354,14,90.674,14,90.5073,571-a,1,18,18,21,94.9859,21,103.8722,21,103.0521,514-a,1,14,14,15,76.8574,15,84.2827,15,85.4347,622-a,1,16,16,18,84.0324,18,90.9709,18,91.821,550-a,1,18,18,20,97.1161,20,105.7074,20,107.3379,409-a,1,12,12,14,80.3163,14,96.4953,14,93.4599,531-a,1,17,17,20,96.6498,20,106.115,20,108.7412,412-a,1,13,13,14,76.8231,14,83.839,14,85.1809,395-a,1,11,11,12,78.8708,12,93.371,12,91.145,354-a,1,8,8,9,59.2977,9,64.9933,9,68.5425,434-a,1,5,5,6,40.7443,6,44.9052,6,45.8953,427-a,1,15,15,15,90.9208,15,100.6614,15,101.775,403-a,1,10,10,10,65.2308,10,72.1428,10,73.9484,498-a,1,16,16,18,106.7894,18,123.8516,18,121.4157,429-a,1,16,16,17,99.1574,17,107.9539,17,110.2619
lcl|c227186_g4_i4|m.12220,263,1,lcl c227186_g4_i4 g.12220  ORF lcl c227186_g4_i4 g.12220 lcl c227186_g4_i4 m.12220 type:complete len:263 (+) lcl c227186_g4_i4:161-949(+),23,1216-b,1,1,1,0.999,1,0.999,17,17,70,70,832-a,0.9893,1,1,1,12.8505,1,13.9059,1,13.8726,236-a,1,2,2,2,19.8345,2,21.426,2,21.5175,null,0,0,0,0,0,0,0,0,0,828-a,0.9997,2,2,2,19.996,2,21.8909,2,22.0048,null,0,0,0,0,0,0,0,0,0,736-a,0.9913,1,1,1,12.9799,1,14.3818,1,14.3553,236-a,1,2,2,2,20.0876,2,21.9668,2,21.7934,534-a,1,3,3,4,45.5105,4,49.9073,4,50.5895,1053-a,0.9889,1,1,1,10.3665,1,11.2224,1,11.3273,860-a,0.989,1,1,1,10.7825,1,11.7363,1,11.9174,661-a,0.9911,1,1,1,12.7389,1,15.3051,1,14.8236,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,178-a,1,2,2,2,30.158,2,33.2378,2,33.9706,569-a,0.9999,2,2,2,26.919,2,29.8029,2,30.1326,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c217788_g4_i2|m.5364,290,1,lcl c217788_g4_i2 g.5364  ORF lcl c217788_g4_i2 g.5364 lcl c217788_g4_i2 m.5364 type:5prime_partial len:290 (+) lcl c217788_g4_i2:1-870(+),56,1216-c,1,1,1,0.999,1,0.999,14,14,158,158,558-c,0,2,0,2,23.3082,0,0,0,0,588-b,0,3,0,3,26.9817,0,0,0,0,591-c,0,3,0,4,33.8449,0,0,0,0,627-b,0,3,0,4,36.2686,0,0,0,0,568-b,0,4,0,4,39.2707,0,0,0,0,456-c,0,3,0,4,47.0856,0,0,0,0,571-c,0,3,0,4,36.4347,0,0,0,0,514-b,0,3,0,3,30.955,0,0,0,0,622-c,0,1,0,1,9.4013,0,0,0,0,550-b,0,5,0,5,48.8929,0,0,0,0,409-b,0,2,0,2,23.1058,0,0,0,0,531-c,0,2,0,3,29.1949,0,0,0,0,412-b,0,2,0,2,22.1008,0,0,0,0,395-b,0,2,0,2,26.4716,0,0,0,0,354-b,0,2,0,2,26.5363,0,0,0,0,434-c,0,1,0,1,13.6751,0,0,0,0,427-c,0,2,0,2,24.4128,0,0,0,0,403-b,0,1,0,1,13.1361,0,0,0,0,498-b,0,6,0,7,83.6312,0,0,0,0,429-b,0.0147,3,0,3,35.2381,0,0,0,0
lcl|c222950_g5_i7|m.8739,156,1,lcl c222950_g5_i7 g.8739  ORF lcl c222950_g5_i7 g.8739 lcl c222950_g5_i7 m.8739 type:internal len:157 (+) lcl c222950_g5_i7:1-468(+),54,1216-d,1,1,0.9998,0.999,1,0.999,14,14,133,133,558-b,0,3,0,3,64.994,0,0,0,0,588-c,0,3,0,3,50.1583,0,0,0,0,591-b,0,6,0,7,110.1045,0,0,0,0,627-c,0,3,0,3,50.5668,0,0,0,0,568-c,0,1,0,1,18.2508,0,0,0,0,456-b,0,4,0,4,87.5309,0,0,0,0,571-b,0,4,0,4,67.7311,0,0,0,0,514-c,0,2,0,2,38.363,0,0,0,0,622-b,0,3,0,3,52.4305,0,0,0,0,550-c,0,4,0,4,72.7126,0,0,0,0,409-c,0,3,0,3,64.4295,0,0,0,0,531-b,0,4,0,4,72.3634,0,0,0,0,412-c,0,2,0,2,41.0849,0,0,0,0,395-c,0,2,0,2,49.21,0,0,0,0,354-c,0,2,0,2,49.3303,0,0,0,0,434-b,0,2,0,2,50.8433,0,0,0,0,427-b,0,4,0,4,90.7654,0,0,0,0,403-c,0,1,0,1,24.4197,0,0,0,0,498-c,0,2,0,2,44.4195,0,0,0,0,429-c,0,1,0,1,21.8356,0,0,0,0
lcl|c222957_g1_i4|m.8749,302,1,lcl c222957_g1_i4 g.8749  ORF lcl c222957_g1_i4 g.8749 lcl c222957_g1_i4 m.8749 type:complete len:302 (+) lcl c222957_g1_i4:1239-2144(+),53,1217-a,1,1,1,0.999,1,0.999,15,15,127,127,742-a,0.9998,2,2,2,22.382,2,24.2201,2,24.1622,830-a,0.9929,2,2,2,17.2731,2,18.659,2,18.7388,839-a,0.9991,2,2,2,16.2501,2,17.4798,2,17.5723,855-a,0.9991,2,2,2,17.4137,2,19.0639,2,19.1631,985-a,0.987,1,1,1,9.4276,1,10.9217,1,10.6651,1025-a,0.7831,1,1,1,11.3037,1,12.5245,1,12.5015,855-a,0.9882,1,1,1,8.7467,1,9.565,1,9.4895,150-a,1,3,3,3,29.725,3,32.5968,3,33.0423,1166-a,0.9637,1,1,1,9.0278,1,9.7732,1,9.8645,1232-a,0.449,1,1,1,9.39,1,10.2207,1,10.3784,580-a,0.999,2,2,2,22.1877,2,26.6572,2,25.8186,153-a,1,3,3,3,28.0348,3,30.7804,3,31.5421,127-a,1,4,4,4,42.4453,4,46.3217,4,47.063,755-a,0.9883,1,1,1,12.7099,1,15.0465,1,14.6878,679-a,0.9864,1,1,1,12.7409,1,13.9647,1,14.7273,132-a,1,3,3,3,39.3952,3,43.4182,3,44.3755,133-a,1,3,3,3,35.1641,3,38.9313,3,39.362,127-a,1,3,3,3,37.8425,3,41.8524,3,42.8999,147-a,1,4,4,4,45.8903,4,53.2225,4,52.1757,110-a,1,6,6,6,67.6758,6,73.6795,6,75.2547
lcl|c222960_g2_i1|m.8750,473,1,lcl c222960_g2_i1 g.8750  ORF lcl c222960_g2_i1 g.8750 lcl c222960_g2_i1 m.8750 type:5prime_partial len:473 (+) lcl c222960_g2_i1:1-1419(+),57,1218-a,1,1,1,0.999,1,0.999,72,72,1146,1146,559-a,1,10,10,14,100.0331,14,108.2482,14,107.9891,589-a,1,22,22,29,159.9128,29,172.7441,29,173.482,592-a,1,24,24,33,171.1924,33,184.1479,33,185.1217,628-a,1,18,18,26,144.5377,26,158.2346,26,159.0579,569-a,1,14,14,20,120.3858,20,139.4654,20,136.1882,457-a,1,18,18,21,151.5598,21,167.929,21,167.6203,572-a,1,20,20,29,161.9532,29,177.1045,29,175.7063,515-a,1,24,24,28,177.1349,28,194.2482,28,196.9033,623-a,1,25,25,37,213.2691,37,230.8784,37,233.0359,551-a,1,22,22,28,167.8692,28,182.7196,28,185.5381,410-a,1,16,16,19,134.5801,19,161.6902,19,156.6039,532-a,1,23,23,26,155.1301,26,170.3224,26,174.5377,413-a,1,20,20,23,155.8272,23,170.0583,23,172.78,396-a,1,13,13,19,154.1844,19,182.5308,19,178.1792,355-a,1,11,11,14,113.8872,14,124.8262,14,131.6428,435-a,1,5,5,5,41.9216,5,46.2026,5,47.2213,428-a,1,17,17,21,157.1604,21,173.9974,21,175.9222,404-a,1,16,16,19,153.0234,19,169.2381,19,173.4738,499-a,1,19,19,23,168.4748,23,195.3928,23,191.5498,430-a,1,20,20,25,180.0395,25,196.0114,25,200.2019
lcl|c223078_g3_i2|m.8859,240,1,lcl c223078_g3_i2 g.8859  ORF lcl c223078_g3_i2 g.8859 lcl c223078_g3_i2 m.8859 type:complete len:240 (+) lcl c223078_g3_i2:78-797(+),8,1219-a,0.9999,1,1,0.999,1,0.999,4,4,9,9,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,915-a,0.9859,1,1,1,10.224,1,10.9977,1,11.0559,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,836-a,0.96,1,1,1,14.7494,1,16.3295,1,16.5102,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,786-a,0.9817,1,1,1,14.1931,1,15.4522,1,15.7826
lcl|c213160_g2_i5|m.2982,128,1,lcl c213160_g2_i5 g.2982  ORF lcl c213160_g2_i5 g.2982 lcl c213160_g2_i5 m.2982 type:complete len:128 (+) lcl c213160_g2_i5:50-433(+),58,122-a,1,1,1,0.999,1,0.999,37,34,1507,1114,53-a,1,10,8,21,554.4802,16,457.1552,16,456.0613,60-a,1,11,10,24,489.0438,20,440.2368,20,442.1175,61-a,1,15,13,31,594.2695,22,453.6561,22,456.0549,65-a,1,13,11,28,575.1975,20,449.7895,20,452.1297,57-a,1,14,12,31,689.538,21,541.1367,22,553.5838,43-a,1,17,14,28,746.7477,20,591.0001,20,589.9136,54-a,1,12,10,18,371.4628,13,293.3771,13,291.0608,46-a,1,13,10,30,701.3238,20,512.7199,20,519.728,56-a,1,14,12,24,511.1973,17,391.996,17,395.6591,57-a,1,14,12,30,664.6383,22,530.5191,22,538.7023,38-a,1,12,10,23,602.0134,15,471.7071,15,456.8688,52-a,1,15,13,31,683.4954,21,508.357,21,520.9383,40-a,1,14,12,26,650.9385,19,519.1283,19,527.4369,36-a,1,12,10,23,689.7091,16,568.0069,16,554.4657,34-a,1,12,10,21,631.2731,15,494.2197,15,521.2085,37-a,1,18,17,28,867.5144,23,785.3726,23,802.6889,49-a,1,15,13,24,663.7219,19,581.7391,19,588.1744,38-a,1,17,15,28,833.3231,21,691.2178,21,708.5179,48-a,1,14,12,31,839.1122,23,722.0376,24,738.6119,36-a,1,15,13,25,665.3023,20,579.4586,20,591.847
lcl|c223239_g4_i2|m.8965,112,1,lcl c223239_g4_i2 g.8965  ORF lcl c223239_g4_i2 g.8965 lcl c223239_g4_i2 m.8965 type:complete len:112 (+) lcl c223239_g4_i2:82-417(+),8,1220-a,1,1,1,0.999,1,0.999,4,4,9,9,null,0,0,0,0,0,0,0,0,0,880-a,0.9877,1,1,1,23.2878,1,25.1564,1,25.2639,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1048-a,0.9807,1,1,1,25.4208,1,29.4496,1,28.7576,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,180-a,1,2,2,2,48.6855,2,52.7053,2,53.1979,838-a,0.989,1,1,1,25.3196,1,27.5594,1,27.9845,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c223259_g2_i5|m.8979,313,1,lcl c223259_g2_i5 g.8979  ORF lcl c223259_g2_i5 g.8979 lcl c223259_g2_i5 m.8979 type:complete len:313 (+) lcl c223259_g2_i5:751-1689(+),7,1221-a,0.9817,1,1,0.9981,1,0.9981,4,4,7,7,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,787-a,0.9817,1,1,1,10.8829,1,11.8484,1,12.1017
lcl|c223274_g3_i3|m.8991,104,1,lcl c223274_g3_i3 g.8991  ORF lcl c223274_g3_i3 g.8991 lcl c223274_g3_i3 m.8991 type:internal len:105 (+) lcl c223274_g3_i3:2-313(+),55,1222-a,1,1,1,0.999,1,0.999,6,6,124,124,819-a,0.9893,1,1,2,64.994,2,70.3316,2,70.1633,787-a,0.9998,2,2,2,50.1583,2,54.183,2,54.4145,593-a,1,2,2,2,47.1877,2,50.7587,2,51.0271,191-a,1,2,2,2,50.5668,2,55.3587,2,55.6467,1056-a,0.9785,1,1,2,54.7524,2,63.4299,2,61.9394,948-a,0.9457,1,1,2,65.6482,2,72.7385,2,72.6047,171-a,1,3,3,4,101.5967,4,111.1014,4,110.2242,975-a,0.9674,1,1,1,28.7723,1,31.552,1,31.9833,182-a,1,2,2,2,52.4305,2,56.7596,2,57.29,174-a,1,2,2,2,54.5344,2,59.3588,2,60.2744,411-a,1,2,2,3,96.6443,3,116.1125,3,112.46,533-a,1,4,4,6,162.8178,6,178.7629,6,183.1871,583-a,0.9967,1,1,2,61.6273,2,67.2555,2,68.3319,753-a,0.9885,2,2,2,73.815,2,87.3857,2,85.3024,504-a,0.998,2,2,4,147.9908,4,162.2054,4,171.0633,619-a,0.9915,1,1,1,38.1325,1,42.0266,1,42.9533,651-a,0.9902,1,1,1,34.037,1,37.6835,1,38.1004,405-a,1,3,3,3,109.8888,3,121.5328,3,124.5746,null,0,0,0,0,0,0,0,0,0,660-a,0.9903,1,1,3,98.26,3,106.977,3,109.2641
