GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0051170	nuclear import	biological_process	1E0		lcl|c241242_g1_i1|m.28345	
GO:0000902	cell morphogenesis	biological_process	1E0		lcl|c238581_g1_i1|m.24692	
GO:0051171	regulation of nitrogen compound metabolic process	biological_process	1E0		lcl|c237832_g1_i6|m.23803,lcl|c214556_g2_i3|m.3526,lcl|c228453_g2_i2|m.13342,lcl|c235095_g3_i4|m.20556,lcl|c223077_g2_i1|m.8858	
GO:0051172	negative regulation of nitrogen compound metabolic process	biological_process	1E0		lcl|c237832_g1_i6|m.23803	
GO:0051173	positive regulation of nitrogen compound metabolic process	biological_process	1E0		lcl|c228453_g2_i2|m.13342,lcl|c223077_g2_i1|m.8858	
GO:0051179	localization	biological_process	1E0		lcl|c225394_g4_i2|m.10584,lcl|c235743_g4_i1|m.21296,lcl|c233001_g2_i4|m.18006,lcl|c210226_g1_i1|m.2139,lcl|c230110_g2_i2|m.14961,lcl|c225618_g2_i6|m.10783,lcl|c239670_g2_i1|m.26141,lcl|c217645_g1_i1|m.5302,lcl|c239343_g4_i4|m.25612,lcl|c223214_g1_i1|m.8951,lcl|c224534_g1_i4|m.9895,lcl|c235722_g2_i1|m.21267,lcl|c209513_g1_i2|m.1987,lcl|c231281_g6_i3|m.16097,lcl|c221860_g1_i4|m.7929,lcl|c235526_g4_i1|m.21004,lcl|c241090_g1_i1|m.28152,lcl|c241242_g1_i1|m.28345,lcl|c217447_g9_i5|m.5205	
GO:0022406	membrane docking	biological_process	1E0		lcl|c239670_g2_i1|m.26141	
GO:0036211	protein modification process	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c235649_g2_i5|m.21175,lcl|c241500_g1_i1|m.28663,lcl|c242193_g2_i1|m.29501,lcl|c221356_g3_i2|m.7588,lcl|c222929_g2_i3|m.8717,lcl|c241183_g3_i1|m.28296,lcl|c228653_g2_i5|m.13498,lcl|c228448_g3_i1|m.13331,lcl|c234080_g1_i1|m.19410,lcl|c217573_g1_i1|m.5252,lcl|c210724_g2_i1|m.2253,lcl|c222355_g2_i4|m.8274,lcl|c209513_g1_i2|m.1987,lcl|c219950_g4_i1|m.6653	
GO:0051186	cofactor metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c219556_g4_i5|m.6447,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0070585	protein localization to mitochondrion	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0051188	cofactor biosynthetic process	biological_process	1E0		lcl|c219556_g4_i5|m.6447	
GO:0043436	oxoacid metabolic process	biological_process	1E0		lcl|c210478_g1_i4|m.2192,lcl|c233048_g1_i8|m.18077,lcl|c237215_g1_i1|m.23031,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c188047_g2_i2|m.760,lcl|c226769_g3_i1|m.11767,lcl|c240688_g3_i1|m.27609,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c243503_g5_i1|m.31038,lcl|c242894_g3_i1|m.30343,lcl|c218903_g1_i1|m.6054,lcl|c230771_g2_i1|m.15607,lcl|c234352_g2_i1|m.19757,lcl|c221482_g1_i3|m.7664,lcl|c227206_g2_i7|m.12247	
GO:0006839	mitochondrial transport	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:1902578	single-organism localization	biological_process	1E0		lcl|c225394_g4_i2|m.10584,lcl|c235743_g4_i1|m.21296,lcl|c233001_g2_i4|m.18006,lcl|c210226_g1_i1|m.2139,lcl|c225618_g2_i6|m.10783,lcl|c239670_g2_i1|m.26141,lcl|c217645_g1_i1|m.5302,lcl|c235722_g2_i1|m.21267,lcl|c209513_g1_i2|m.1987,lcl|c231281_g6_i3|m.16097,lcl|c221860_g1_i4|m.7929,lcl|c235526_g4_i1|m.21004,lcl|c241242_g1_i1|m.28345	
GO:0019511	peptidyl-proline hydroxylation	biological_process	1E0		lcl|c234080_g1_i1|m.19410	
GO:1902580	single-organism cellular localization	biological_process	1E0		lcl|c225394_g4_i2|m.10584,lcl|c225618_g2_i6|m.10783,lcl|c241242_g1_i1|m.28345	
GO:1902582	single-organism intracellular transport	biological_process	1E0		lcl|c217645_g1_i1|m.5302,lcl|c235722_g2_i1|m.21267,lcl|c221860_g1_i4|m.7929,lcl|c225618_g2_i6|m.10783,lcl|c241242_g1_i1|m.28345	
GO:0022613	ribonucleoprotein complex biogenesis	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c230034_g1_i1|m.14877,lcl|c214556_g2_i3|m.3526,lcl|c218820_g4_i2|m.5974,lcl|c235095_g3_i4|m.20556	
GO:1902589	single-organism organelle organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c244145_g1_i1|m.31801,lcl|c225590_g2_i4|m.10752,lcl|c215492_g2_i9|m.4058,lcl|c243503_g5_i1|m.31038	
GO:0019520	aldonic acid metabolic process	biological_process	1E0		lcl|c240688_g3_i1|m.27609	
GO:0022618	ribonucleoprotein complex assembly	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c214556_g2_i3|m.3526,lcl|c218820_g4_i2|m.5974,lcl|c235095_g3_i4|m.20556	
GO:0019521	D-gluconate metabolic process	biological_process	1E0		lcl|c240688_g3_i1|m.27609	
GO:0009636	response to toxic substance	biological_process	1E0		lcl|c243506_g1_i6|m.31041,lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079,lcl|c241909_g2_i2|m.29132	
GO:0046835	carbohydrate phosphorylation	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c217816_g7_i5|m.5372	
GO:0043087	regulation of GTPase activity	biological_process	1E0		lcl|c238591_g4_i10|m.24704	
GO:1902593	single-organism nuclear import	biological_process	1E0		lcl|c241242_g1_i1|m.28345	
GO:0043547	positive regulation of GTPase activity	biological_process	1E0		lcl|c238591_g4_i10|m.24704	
GO:0051234	establishment of localization	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c233001_g2_i4|m.18006,lcl|c210226_g1_i1|m.2139,lcl|c230110_g2_i2|m.14961,lcl|c225618_g2_i6|m.10783,lcl|c239670_g2_i1|m.26141,lcl|c217645_g1_i1|m.5302,lcl|c239343_g4_i4|m.25612,lcl|c223214_g1_i1|m.8951,lcl|c224534_g1_i4|m.9895,lcl|c235722_g2_i1|m.21267,lcl|c209513_g1_i2|m.1987,lcl|c231281_g6_i3|m.16097,lcl|c221860_g1_i4|m.7929,lcl|c235526_g4_i1|m.21004,lcl|c241090_g1_i1|m.28152,lcl|c241242_g1_i1|m.28345,lcl|c217447_g9_i5|m.5205	
GO:1902600	hydrogen ion transmembrane transport	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0010466	negative regulation of peptidase activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:0045732	positive regulation of protein catabolic process	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366	
GO:0010467	gene expression	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c233048_g1_i8|m.18077,lcl|c215397_g1_i1|m.4004,lcl|c214556_g2_i3|m.3526,lcl|c225316_g3_i2|m.10516,lcl|c211022_g1_i7|m.2328,lcl|c232401_g7_i2|m.17338,lcl|c218820_g4_i2|m.5974,lcl|c225618_g2_i6|m.10783,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c223200_g1_i1|m.8933,lcl|c206417_g1_i2|m.1538,lcl|c230032_g6_i1|m.14874,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c225931_g4_i1|m.11061,lcl|c235095_g3_i4|m.20556	
GO:0010468	regulation of gene expression	biological_process	1E0		lcl|c237832_g1_i6|m.23803,lcl|c214556_g2_i3|m.3526,lcl|c228453_g2_i2|m.13342,lcl|c235095_g3_i4|m.20556,lcl|c223077_g2_i1|m.8858	
GO:0006869	lipid transport	biological_process	1E0		lcl|c209513_g1_i2|m.1987,lcl|c235526_g4_i1|m.21004	
GO:0000959	mitochondrial RNA metabolic process	biological_process	1E0		lcl|c243503_g5_i1|m.31038	
GO:0019538	protein metabolic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c241500_g1_i1|m.28663,lcl|c204019_g3_i1|m.1367,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c212126_g1_i2|m.2626,lcl|c211022_g1_i7|m.2328,lcl|c221356_g3_i2|m.7588,lcl|c216377_g1_i3|m.4559,lcl|c224182_g8_i1|m.9652,lcl|c241183_g3_i1|m.28296,lcl|c225618_g2_i6|m.10783,lcl|c235481_g2_i1|m.20956,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c218119_g1_i3|m.5570,lcl|c234080_g1_i1|m.19410,lcl|c223200_g1_i1|m.8933,lcl|c209946_g1_i6|m.2078,lcl|c223425_g3_i3|m.9106,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c210724_g2_i1|m.2253,lcl|c223433_g6_i1|m.9115,lcl|c209513_g1_i2|m.1987,lcl|c228038_g3_i1|m.12994,lcl|c216702_g5_i1|m.4730,lcl|c235649_g2_i5|m.21175,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c215397_g1_i1|m.4004,lcl|c225316_g3_i2|m.10516,lcl|c242193_g2_i1|m.29501,lcl|c232401_g7_i2|m.17338,lcl|c222929_g2_i3|m.8717,lcl|c243222_g3_i1|m.30722,lcl|c218820_g4_i2|m.5974,lcl|c228653_g2_i5|m.13498,lcl|c243149_g1_i2|m.30670,lcl|c228448_g3_i1|m.13331,lcl|c206417_g1_i2|m.1538,lcl|c217573_g1_i1|m.5252,lcl|c222355_g2_i4|m.8274,lcl|c223901_g5_i2|m.9467,lcl|c204019_g1_i1|m.1366,lcl|c219950_g4_i1|m.6653	
GO:0051246	regulation of protein metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c223425_g3_i3|m.9106,lcl|c237832_g1_i6|m.23803,lcl|c204019_g3_i1|m.1367,lcl|c214556_g2_i3|m.3526,lcl|c224263_g3_i3|m.9691,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0051247	positive regulation of protein metabolic process	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c223077_g2_i1|m.8858	
GO:0051248	negative regulation of protein metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c237832_g1_i6|m.23803,lcl|c242001_g1_i2|m.29236	
GO:0043484	regulation of RNA splicing	biological_process	1E0		lcl|c235095_g3_i4|m.20556	
GO:1901564	organonitrogen compound metabolic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c237215_g1_i1|m.23031,lcl|c211022_g1_i7|m.2328,lcl|c210226_g1_i1|m.2139,lcl|c241183_g3_i1|m.28296,lcl|c220936_g1_i1|m.7247,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c223200_g1_i1|m.8933,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c238490_g5_i3|m.24584,lcl|c234352_g2_i1|m.19757,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c215397_g1_i1|m.4004,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c241114_g1_i2|m.28195,lcl|c232401_g7_i2|m.17338,lcl|c218820_g4_i2|m.5974,lcl|c240688_g3_i1|m.27609,lcl|c238111_g1_i1|m.24102,lcl|c206417_g1_i2|m.1538,lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:1901565	organonitrogen compound catabolic process	biological_process	1E0		lcl|c238111_g1_i1|m.24102	
GO:0051252	regulation of RNA metabolic process	biological_process	1E0		lcl|c228453_g2_i2|m.13342,lcl|c235095_g3_i4|m.20556	
GO:1901566	organonitrogen compound biosynthetic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c233048_g1_i8|m.18077,lcl|c223454_g1_i3|m.9139,lcl|c215397_g1_i1|m.4004,lcl|c214556_g2_i3|m.3526,lcl|c237215_g1_i1|m.23031,lcl|c225316_g3_i2|m.10516,lcl|c211022_g1_i7|m.2328,lcl|c232401_g7_i2|m.17338,lcl|c210226_g1_i1|m.2139,lcl|c218820_g4_i2|m.5974,lcl|c241183_g3_i1|m.28296,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c223200_g1_i1|m.8933,lcl|c206417_g1_i2|m.1538,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c238490_g5_i3|m.24584,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:0016482	cytoplasmic transport	biological_process	1E0		lcl|c217645_g1_i1|m.5302,lcl|c225618_g2_i6|m.10783,lcl|c241242_g1_i1|m.28345	
GO:0051254	positive regulation of RNA metabolic process	biological_process	1E0		lcl|c228453_g2_i2|m.13342	
GO:0006886	intracellular protein transport	biological_process	1E0		lcl|c224534_g1_i4|m.9895,lcl|c225618_g2_i6|m.10783,lcl|c241090_g1_i1|m.28152,lcl|c241242_g1_i1|m.28345,lcl|c217447_g9_i5|m.5205	
GO:0006887	exocytosis	biological_process	1E0		lcl|c239670_g2_i1|m.26141	
GO:0006888	ER to Golgi vesicle-mediated transport	biological_process	1E0		lcl|c217645_g1_i1|m.5302	
GO:1901571	fatty acid derivative transport	biological_process	1E0		lcl|c209513_g1_i2|m.1987	
GO:1901575	organic substance catabolic process	biological_process	1E0		lcl|c216702_g5_i1|m.4730,lcl|c235649_g2_i5|m.21175,lcl|c212126_g1_i2|m.2626,lcl|c188047_g2_i2|m.760,lcl|c224182_g8_i1|m.9652,lcl|c238111_g1_i1|m.24102,lcl|c243149_g1_i2|m.30670,lcl|c218119_g1_i3|m.5570,lcl|c223200_g1_i1|m.8933,lcl|c230771_g2_i1|m.15607,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c209513_g1_i2|m.1987,lcl|c217816_g7_i5|m.5372	
GO:1901576	organic substance biosynthetic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c237215_g1_i1|m.23031,lcl|c211022_g1_i7|m.2328,lcl|c219556_g4_i5|m.6447,lcl|c210226_g1_i1|m.2139,lcl|c241183_g3_i1|m.28296,lcl|c236134_g1_i2|m.21741,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c223200_g1_i1|m.8933,lcl|c237832_g1_i6|m.23803,lcl|c226189_g2_i2|m.11277,lcl|c218481_g4_i6|m.5811,lcl|c238490_g5_i3|m.24584,lcl|c224672_g1_i1|m.10055,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c215397_g1_i1|m.4004,lcl|c239860_g1_i2|m.26443,lcl|c225316_g3_i2|m.10516,lcl|c232401_g7_i2|m.17338,lcl|c218820_g4_i2|m.5974,lcl|c206417_g1_i2|m.1538,lcl|c230771_g2_i1|m.15607,lcl|c229561_g1_i12|m.14408,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:0070647	protein modification by small protein conjugation or removal	biological_process	1E0		lcl|c235649_g2_i5|m.21175,lcl|c228448_g3_i1|m.13331	
GO:0006897	endocytosis	biological_process	1E0		lcl|c239343_g4_i4|m.25612,lcl|c223214_g1_i1|m.8951,lcl|c230110_g2_i2|m.14961	
GO:0006898	receptor-mediated endocytosis	biological_process	1E0		lcl|c239343_g4_i4|m.25612,lcl|c230110_g2_i2|m.14961	
GO:0006900	membrane budding	biological_process	1E0		lcl|c217447_g9_i5|m.5205	
GO:0010498	proteasomal protein catabolic process	biological_process	1E0		lcl|c216702_g5_i1|m.4730,lcl|c212126_g1_i2|m.2626,lcl|c224182_g8_i1|m.9652	
GO:0006901	vesicle coating	biological_process	1E0		lcl|c217447_g9_i5|m.5205	
GO:0019563	glycerol catabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607	
GO:0006904	vesicle docking involved in exocytosis	biological_process	1E0		lcl|c239670_g2_i1|m.26141	
GO:0090304	nucleic acid metabolic process	biological_process	1E0		lcl|c230032_g6_i1|m.14874,lcl|c226189_g2_i2|m.11277,lcl|c233048_g1_i8|m.18077,lcl|c242581_g1_i1|m.29984,lcl|c225316_g3_i2|m.10516,lcl|c225931_g4_i1|m.11061,lcl|c224182_g8_i1|m.9652,lcl|c235095_g3_i4|m.20556,lcl|c243503_g5_i1|m.31038	
GO:0006913	nucleocytoplasmic transport	biological_process	1E0		lcl|c241242_g1_i1|m.28345	
GO:0046907	intracellular transport	biological_process	1E0		lcl|c217645_g1_i1|m.5302,lcl|c224534_g1_i4|m.9895,lcl|c235722_g2_i1|m.21267,lcl|c221860_g1_i4|m.7929,lcl|c225618_g2_i6|m.10783,lcl|c241090_g1_i1|m.28152,lcl|c241242_g1_i1|m.28345,lcl|c217447_g9_i5|m.5205	
GO:0071702	organic substance transport	biological_process	1E0		lcl|c217645_g1_i1|m.5302,lcl|c224534_g1_i4|m.9895,lcl|c209513_g1_i2|m.1987,lcl|c225618_g2_i6|m.10783,lcl|c235526_g4_i1|m.21004,lcl|c241090_g1_i1|m.28152,lcl|c241242_g1_i1|m.28345,lcl|c217447_g9_i5|m.5205	
GO:0071704	organic substance metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c212126_g1_i2|m.2626,lcl|c211022_g1_i7|m.2328,lcl|c221356_g3_i2|m.7588,lcl|c219556_g4_i5|m.6447,lcl|c216377_g1_i3|m.4559,lcl|c210226_g1_i1|m.2139,lcl|c224182_g8_i1|m.9652,lcl|c241183_g3_i1|m.28296,lcl|c235481_g2_i1|m.20956,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c243503_g5_i1|m.31038,lcl|c234080_g1_i1|m.19410,lcl|c223200_g1_i1|m.8933,lcl|c209946_g1_i6|m.2078,lcl|c230032_g6_i1|m.14874,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c234352_g2_i1|m.19757,lcl|c223433_g6_i1|m.9115,lcl|c209513_g1_i2|m.1987,lcl|c228038_g3_i1|m.12994,lcl|c230034_g1_i1|m.14877,lcl|c215397_g1_i1|m.4004,lcl|c188047_g2_i2|m.760,lcl|c242193_g2_i1|m.29501,lcl|c232401_g7_i2|m.17338,lcl|c222929_g2_i3|m.8717,lcl|c243222_g3_i1|m.30722,lcl|c240688_g3_i1|m.27609,lcl|c228653_g2_i5|m.13498,lcl|c238111_g1_i1|m.24102,lcl|c243149_g1_i2|m.30670,lcl|c218903_g1_i1|m.6054,lcl|c217573_g1_i1|m.5252,lcl|c222355_g2_i4|m.8274,lcl|c223247_g3_i6|m.8971,lcl|c223901_g5_i2|m.9467,lcl|c229561_g1_i12|m.14408,lcl|c217816_g7_i5|m.5372,lcl|c229060_g1_i1|m.13927,lcl|c224289_g1_i1|m.9705,lcl|c204019_g3_i1|m.1367,lcl|c210478_g1_i4|m.2192,lcl|c242581_g1_i1|m.29984,lcl|c237215_g1_i1|m.23031,lcl|c226769_g3_i1|m.11767,lcl|c225618_g2_i6|m.10783,lcl|c220936_g1_i1|m.7247,lcl|c242894_g3_i1|m.30343,lcl|c223077_g2_i1|m.8858,lcl|c218119_g1_i3|m.5570,lcl|c223425_g3_i3|m.9106,lcl|c226189_g2_i2|m.11277,lcl|c210724_g2_i1|m.2253,lcl|c238490_g5_i3|m.24584,lcl|c224672_g1_i1|m.10055,lcl|c225931_g4_i1|m.11061,lcl|c216702_g5_i1|m.4730,lcl|c235649_g2_i5|m.21175,lcl|c218703_g1_i4|m.5907,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c241114_g1_i2|m.28195,lcl|c218820_g4_i2|m.5974,lcl|c228448_g3_i1|m.13331,lcl|c206417_g1_i2|m.1538,lcl|c230771_g2_i1|m.15607,lcl|c204019_g1_i1|m.1366,lcl|c219950_g4_i1|m.6653,lcl|c231281_g6_i3|m.16097,lcl|c221482_g1_i3|m.7664,lcl|c235095_g3_i4|m.20556,lcl|c227206_g2_i7|m.12247	
GO:1901605	alpha-amino acid metabolic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031	
GO:0006928	movement of cell or subcellular component	biological_process	1E0		lcl|c232274_g1_i2|m.17209	
GO:1901607	alpha-amino acid biosynthetic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031	
GO:0071715	icosanoid transport	biological_process	1E0		lcl|c209513_g1_i2|m.1987	
GO:1901615	organic hydroxy compound metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c229561_g1_i12|m.14408	
GO:0042401	cellular biogenic amine biosynthetic process	biological_process	1E0		lcl|c238490_g5_i3|m.24584	
GO:1901616	organic hydroxy compound catabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607	
GO:0034220	ion transmembrane transport	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0046939	nucleotide phosphorylation	biological_process	1E0		lcl|c230771_g2_i1|m.15607	
GO:0046940	nucleoside monophosphate phosphorylation	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0006950	response to stress	biological_process	1E0		lcl|c235649_g2_i5|m.21175,lcl|c236486_g1_i1|m.22162,lcl|c226189_g2_i2|m.11277,lcl|c238919_g4_i6|m.25079,lcl|c221114_g2_i1|m.7405,lcl|c243554_g1_i5|m.31071,lcl|c224182_g8_i1|m.9652	
GO:0046942	carboxylic acid transport	biological_process	1E0		lcl|c209513_g1_i2|m.1987	
GO:0006955	immune response	biological_process	1E0		lcl|c243632_g1_i1|m.31156	
GO:1902680	positive regulation of RNA biosynthetic process	biological_process	1E0		lcl|c228453_g2_i2|m.13342	
GO:0051336	regulation of hydrolase activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c238591_g4_i10|m.24704,lcl|c242001_g1_i2|m.29236	
GO:0010556	regulation of macromolecule biosynthetic process	biological_process	1E0		lcl|c237832_g1_i6|m.23803,lcl|c214556_g2_i3|m.3526,lcl|c228453_g2_i2|m.13342,lcl|c223077_g2_i1|m.8858	
GO:0006974	cellular response to DNA damage stimulus	biological_process	1E0		lcl|c235649_g2_i5|m.21175,lcl|c226189_g2_i2|m.11277,lcl|c224182_g8_i1|m.9652	
GO:0010557	positive regulation of macromolecule biosynthetic process	biological_process	1E0		lcl|c228453_g2_i2|m.13342,lcl|c223077_g2_i1|m.8858	
GO:0010558	negative regulation of macromolecule biosynthetic process	biological_process	1E0		lcl|c237832_g1_i6|m.23803	
GO:0019627	urea metabolic process	biological_process	1E0		lcl|c238111_g1_i1|m.24102	
GO:0006979	response to oxidative stress	biological_process	1E0		lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079	
GO:0034248	regulation of cellular amide metabolic process	biological_process	1E0		lcl|c237832_g1_i6|m.23803,lcl|c214556_g2_i3|m.3526,lcl|c223077_g2_i1|m.8858	
GO:0051345	positive regulation of hydrolase activity	biological_process	1E0		lcl|c238591_g4_i10|m.24704	
GO:0051346	negative regulation of hydrolase activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:0034249	negative regulation of cellular amide metabolic process	biological_process	1E0		lcl|c237832_g1_i6|m.23803	
GO:0034250	positive regulation of cellular amide metabolic process	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0048024	regulation of mRNA splicing, via spliceosome	biological_process	1E0		lcl|c235095_g3_i4|m.20556	
GO:0019637	organophosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c239860_g1_i2|m.26443,lcl|c241114_g1_i2|m.28195,lcl|c223247_g3_i6|m.8971,lcl|c210226_g1_i1|m.2139,lcl|c209513_g1_i2|m.1987,lcl|c229561_g1_i12|m.14408,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247,lcl|c229060_g1_i1|m.13927	
GO:0070727	cellular macromolecule localization	biological_process	1E0		lcl|c225394_g4_i2|m.10584,lcl|c224534_g1_i4|m.9895,lcl|c225618_g2_i6|m.10783,lcl|c241090_g1_i1|m.28152,lcl|c241242_g1_i1|m.28345,lcl|c217447_g9_i5|m.5205	
GO:1901657	glycosyl compound metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:1901659	glycosyl compound biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0006996	organelle organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c244145_g1_i1|m.31801,lcl|c234712_g2_i1|m.20167,lcl|c212826_g3_i1|m.2861,lcl|c225590_g2_i4|m.10752,lcl|c225618_g2_i6|m.10783,lcl|c215492_g2_i9|m.4058,lcl|c238581_g1_i1|m.24692,lcl|c217447_g9_i5|m.5205,lcl|c243503_g5_i1|m.31038	
GO:0033554	cellular response to stress	biological_process	1E0		lcl|c235649_g2_i5|m.21175,lcl|c226189_g2_i2|m.11277,lcl|c224182_g8_i1|m.9652	
GO:1901661	quinone metabolic process	biological_process	1E0		lcl|c219556_g4_i5|m.6447	
GO:0023052	signaling	biological_process	1E0		lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c217096_g5_i1|m.4965,lcl|c232401_g7_i2|m.17338,lcl|c244474_g3_i1|m.32253	
GO:0042451	purine nucleoside biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:1901663	quinone biosynthetic process	biological_process	1E0		lcl|c219556_g4_i5|m.6447	
GO:0045861	negative regulation of proteolysis	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:0042455	ribonucleoside biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
